# copyright(c)Jorg Peters [jorg.peters@gmail.com]
0.75,0.04598139128,0.01651860872,-0.00431472461,-0.00431472461,0.01651860872,0.04598139128,0.06681472461,0.06681472461
0.6666666667,0,0,0,0,0,0.1666666667,0.1666666667,0
0.6666666667,0,0,0,0,0,0,0.3333333333,0
0.6666666667,0,0,0,0,0,0,0.1666666667,0.1666666667
0.5,0,0,0,0,0,0.25,0.25,0
0.5,0,0,0,0,0,0,0.5,0
0.5,0,0,0,0,0,0,0.25,0.25
0.75,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
0.75,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
0.75,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
0.75,0.04598139128,0.01651860872,-0.00431472461,-0.00431472461,0.01651860872,0.04598139128,0.06681472461,0.06681472461
0.7500000003,0.06071278255,0.03125000002,0.001787217453,-0.01041666667,0.001787217453,0.03125000002,0.06071278255,0.07291666668
0.75,0.06681472461,0.04598139128,0.01651860872,-0.00431472461,-0.00431472461,0.01651860872,0.04598139128,0.06681472461
0.6666666667,0,0,0,0,0,0,0.1666666667,0.1666666667
0.6666666667,0,0,0,0,0,0,0,0.3333333333
0.6666666667,0.1666666667,0,0,0,0,0,0,0.1666666667
0.5,0,0,0,0,0,0,0.25,0.25
0.5,0,0,0,0,0,0,0,0.5
0.5,0.25,0,0,0,0,0,0,0.25
