# copyright(c)Jorg Peters [jorg.peters@gmail.com]
.2719238028,.2246080893e-1,.3569788473e-1,0,0,0,0,0,0,0,0,0,.1329201069,.7367917240e-1,.4633182242
.2102162617,.1645568583e-1,.3686137745e-1,.551841068e-3,.4298831664e-2,.9500035452e-4,.1174533580e-2,.3131857066e-3,.2147272346e-2,.1387227545e-3,.1012786123e-1,.2873133204e-2,.1322017382,.5042254042e-1,.5321220145
.1626678411,.1182678754e-1,.3614045925e-1,.902255133e-3,.8507174337e-2,.4314669655e-3,.4304294162e-2,.540559642e-3,.7431394679e-2,.695695977e-3,.2277370113e-1,.5035511214e-2,.1236605793,.3497683726e-1,.5801054423
.3750000000,.4166666668e-1,.4166666668e-1,0,0,0,0,0,0,0,0,0,.8333333332e-1,.8333333332e-1,.3750000000
.2669347976,.3320338214e-1,.5620531151e-1,0,0,0,0,0,0,0,0,0,.1048164226,.5577488373e-1,.4830652024
.2021970258,.2363210835e-1,.5700195672e-1,.956189581e-3,.6517396677e-2,.4981372991e-4,.1348140144e-2,.4460063899e-3,.2416921733e-2,.1539230315e-3,.9636119057e-2,.1573918301e-2,.1023916887,.3761990988e-1,.5540588817
.1500460490,.1595275954e-1,.5341914962e-1,.1598033755e-2,.1387760393e-1,.469610224e-3,.6933591237e-2,.905980927e-3,.9574485294e-2,.771797128e-3,.2159867402e-1,.2947617679e-2,.9249110401e-1,.2475813481e-1,.6046554090
.3750000000,.6250000000e-1,.6250000000e-1,0,0,0,0,0,0,0,0,0,.6250000000e-1,.6250000000e-1,.3750000000
.2578217570,.4297029286e-1,.8202970714e-1,0,0,0,0,0,0,0,0,0,.8202970714e-1,.4297029286e-1,.4921782430
.1919514601,.2835230523e-1,.7926712680e-1,.1498065278e-2,.9564422618e-2,.1206316024e-3,.2229275876e-2,.5281566774e-3,.2229275876e-2,.1206316024e-3,.9564422613e-2,.1498065278e-2,.7926712680e-1,.2835230523e-1,.5654567284
.1372937301,.1792190742e-1,.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.7103430956e-1,.1792190742e-1,.6165840372
.1406250000,0,0,0,0,0,0,0,0,0,.1562500000e-1,.1562500000e-1,.3437500000,.1406250000,.3437500000
.1093750000,0,0,0,0,0,0,0,0,0,.2604166668e-1,.2604166668e-1,.3645833333,.1093750000,.3645833333
.8333333332e-1,0,0,0,0,0,0,0,0,0,.4166666668e-1,.4166666668e-1,.3750000000,.8333333332e-1,.3750000000
.6250000000e-1,0,0,0,0,0,0,0,0,0,.6250000000e-1,.6250000000e-1,.3750000000,.6250000000e-1,.3750000000
.1674798901,0,0,0,0,0,0,0,0,0,.2164655685e-1,.1415996340e-1,.2659539922,.1001005491,.4306590482
.1329201069,0,0,0,0,0,0,0,0,0,.3569788473e-1,.2246080893e-1,.2719238028,.7367917240e-1,.4633182242
.1048164226,0,0,0,0,0,0,0,0,0,.5620531151e-1,.3320338214e-1,.2669347977,.5577488373e-1,.4830652024
.8202970714e-1,0,0,0,0,0,0,0,0,0,.8202970714e-1,.4297029286e-1,.2578217570,.4297029286e-1,.4921782430
.1713847616,.3850407762e-2,.9430884436e-2,.1032382564e-3,.1568372375e-2,.1966618536e-3,.8374985433e-3,.8756917760e-4,.2644152032e-2,.3097974131e-3,.2279764253e-1,.1064168407e-1,.2103920234,.7264804441e-1,.4931072619
.1322017381,.2873133204e-2,.1012786123e-1,.1387227545e-3,.2147272346e-2,.3131857066e-3,.1174533580e-2,.950003545e-4,.4298831664e-2,.551841068e-3,.3686137744e-1,.1645568583e-1,.2102162617,.5042254042e-1,.5321220141
.1023916887,.1573918301e-2,.9636119058e-2,.1539230315e-3,.2416921733e-2,.4460063899e-3,.1348140144e-2,.4981372994e-4,.6517396676e-2,.956189581e-3,.5700195672e-1,.2363210835e-1,.2021970257,.3761990981e-1,.5540588818
.7926712680e-1,.1498065278e-2,.9564422618e-2,.1206316024e-3,.2229275876e-2,.5281566774e-3,.2229275876e-2,.1206316024e-3,.9564422613e-2,.1498065278e-2,.7926712680e-1,.2835230523e-1,.1919514601,.2835230523e-1,.5654567286
.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.2278567183e-1,.7838597644e-2,.1670263014,.5381244081e-1,.5366063522
.1236605793,.5035511214e-2,.2277370113e-1,.695695977e-3,.7431394679e-2,.540559642e-3,.4304294162e-2,.4314669655e-3,.8507174337e-2,.902255133e-3,.3614045925e-1,.1182678754e-1,.1626678411,.3497683726e-1,.5801054421
.9249110401e-1,.2947617679e-2,.2159867403e-1,.771797128e-3,.9574485294e-2,.905980927e-3,.6933591237e-2,.469610224e-3,.1387760393e-1,.1598033755e-2,.5341914962e-1,.1595275954e-1,.1500460490,.2475813481e-1,.6046554092
.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.7103430956e-1,.1792190742e-1,.1372937301,.1792190742e-1,.6165840373
.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.2278567183e-1,.7838597644e-2,.1670263014,.5381244084e-1,.5366063523
.1236605793,.5035511214e-2,.2277370113e-1,.695695977e-3,.7431394679e-2,.540559642e-3,.4304294162e-2,.4314669655e-3,.8507174337e-2,.902255133e-3,.3614045925e-1,.1182678754e-1,.1626678411,.3497683726e-1,.5801054422
.9249110401e-1,.2947617679e-2,.2159867403e-1,.771797128e-3,.9574485294e-2,.905980927e-3,.6933591237e-2,.469610224e-3,.1387760393e-1,.1598033755e-2,.5341914962e-1,.1595275954e-1,.1500460490,.2475813481e-1,.6046554090
.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.7103430956e-1,.1792190742e-1,.1372937301,.1792190742e-1,.6165840373
.1626678411,.1182678754e-1,.3614045925e-1,.902255133e-3,.8507174337e-2,.4314669655e-3,.4304294162e-2,.540559642e-3,.7431394679e-2,.695695977e-3,.2277370113e-1,.5035511214e-2,.1236605793,.3497683726e-1,.5801054423
.1151194204,.7197889229e-2,.3541954104e-1,.1252669200e-2,.1271551702e-1,.767933577e-3,.7434054742e-2,.767933577e-3,.1271551702e-1,.1252669200e-2,.3541954104e-1,.7197889229e-2,.1151194204,.1953113410e-1,.6280888703
.8259051927e-1,.4321317054e-2,.3356122899e-1,.1389671223e-2,.1673204886e-1,.1365955466e-2,.1251904235e-1,.889406718e-3,.2123781118e-1,.2239877929e-2,.4983634251e-1,.8273410716e-2,.9789507216e-1,.1189635975e-1,.6552519360
.6280149232e-1,.3519123935e-2,.3088657506e-1,.1425131599e-2,.1794561546e-1,.1513758072e-2,.1794561546e-1,.1425131599e-2,.3088657506e-1,.3519123935e-2,.6280149232e-1,.749150960e-2,.8263599998e-1,.749150960e-2,.6677113460
.1500460490,.1595275954e-1,.5341914962e-1,.1598033755e-2,.1387760393e-1,.469610224e-3,.6933591237e-2,.905980927e-3,.9574485294e-2,.771797128e-3,.2159867402e-1,.2947617679e-2,.9249110401e-1,.2475813481e-1,.6046554090
.9789507216e-1,.8273410716e-2,.4983634251e-1,.2239877929e-2,.2123781118e-1,.889406718e-3,.1251904235e-1,.1365955466e-2,.1673204886e-1,.1389671224e-2,.3356122899e-1,.4321317054e-2,.8259051927e-1,.1189635975e-1,.6552519360
.6916327110e-1,.504263650e-2,.4512761885e-1,.2263514166e-2,.2567418710e-1,.1563587229e-2,.2077061767e-1,.1563587229e-2,.2567418710e-1,.2263514166e-2,.4512761885e-1,.504263650e-2,.6916327110e-1,.695982279e-2,.6745999295
.5186606605e-1,.3702407446e-2,.3906036859e-1,.2389732979e-2,.2879099657e-1,.1805537877e-2,.2879099657e-1,.2389732979e-2,.3906036859e-1,.3702407446e-2,.5186606605e-1,.475509064e-2,.5756513756e-1,.475509064e-2,.6795000001
.1372937301,.1792190742e-1,.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.7103430956e-1,.1792190742e-1,.6165840372
.8263599998e-1,.749150960e-2,.6280149232e-1,.3519123935e-2,.3088657506e-1,.1425131599e-2,.1794561546e-1,.1513758072e-2,.1794561546e-1,.1425131599e-2,.3088657506e-1,.3519123935e-2,.6280149232e-1,.749150960e-2,.6677113461
.5756513756e-1,.475509064e-2,.5186606605e-1,.3702407446e-2,.3906036859e-1,.2389732979e-2,.2879099657e-1,.1805537877e-2,.2879099657e-1,.2389732979e-2,.3906036859e-1,.3702407446e-2,.5186606605e-1,.475509064e-2,.6795000002
.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.6794999995
.2500000000,.2500000000,.2500000000,0,0,0,0,0,0,0,0,0,0,0,.2500000000
.2916666667,.2083333333,.2083333333,0,0,0,0,0,0,0,0,0,0,0,.2916666667
.3229166667,.1718750000,.1718750000,0,0,0,0,0,0,0,0,0,.5208333332e-2,.5208333332e-2,.3229166667
.3437500000,.1406250000,.1406250000,0,0,0,0,0,0,0,0,0,.1562500000e-1,.1562500000e-1,.3437500000
.2083333333,.2083333333,.2916666667,0,0,0,0,0,0,0,0,0,0,0,.2916666667
.2430555556,.1614603905,.2430555556,0,0,0,0,0,0,0,0,0,0,0,.3524284985
.2599841818,.1265219258,.2020396734,0,0,0,0,0,0,0,0,0,.7595228970e-2,.5859117858e-2,.3979998723
.2659539922,.1001005491,.1674798901,0,0,0,0,0,0,0,0,0,.2164655685e-1,.1415996340e-1,.4306590482
.1718750000,.1718750000,.3229166667,.5208333332e-2,.5208333332e-2,0,0,0,0,0,0,0,0,0,.3229166667
.2020396734,.1265219258,.2599841818,.5859117858e-2,.7595228970e-2,0,0,0,0,0,0,0,0,0,.3979998723
.2105677852,.9487354838e-1,.2105677852,.4827682319e-2,.8733907641e-2,.677537582e-4,.9894724018e-3,.801380007e-4,.5004635076e-3,.801380007e-4,.9894724025e-3,.677537582e-4,.8733907641e-2,.4827682318e-2,.4540925095
.2103920234,.7264804440e-1,.1713847616,.3850407762e-2,.9430884436e-2,.1032382564e-3,.1568372375e-2,.1966618536e-3,.8374985433e-3,.8756917760e-4,.2644152032e-2,.3097974131e-3,.2279764253e-1,.1064168407e-1,.4931072618
.1406250000,.1406250000,.3437500000,.1562500000e-1,.1562500000e-1,0,0,0,0,0,0,0,0,0,.3437500000
.1674798901,.1001005491,.2659539922,.1415996340e-1,.2164655685e-1,0,0,0,0,0,0,0,0,0,.4306590482
.1713847616,.7264804440e-1,.2103920234,.1064168407e-1,.2279764253e-1,.3097974131e-3,.2644152033e-2,.8756917760e-4,.8374985433e-3,.1966618536e-3,.1568372375e-2,.1032382564e-3,.9430884436e-2,.3850407762e-2,.4931072618
.1670263014,.5381244084e-1,.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.2278567183e-1,.7838597644e-2,.5366063523
.1406250000,.1406250000,.3437500000,.1562500000e-1,.1562500000e-1,0,0,0,0,0,0,0,0,0,.3437500000
.1674798901,.1001005491,.2659539922,.1415996340e-1,.2164655685e-1,0,0,0,0,0,0,0,0,0,.4306590482
.1713847616,.7264804440e-1,.2103920234,.1064168407e-1,.2279764253e-1,.3097974131e-3,.2644152033e-2,.8756917760e-4,.8374985433e-3,.1966618536e-3,.1568372375e-2,.1032382564e-3,.9430884436e-2,.3850407762e-2,.4931072618
.1670263014,.5381244084e-1,.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.2278567183e-1,.7838597644e-2,.5366063523
.1093750000,.1093750000,.3645833333,.2604166668e-1,.2604166668e-1,0,0,0,0,0,0,0,0,0,.3645833333
.1329201069,.7367917240e-1,.2719238028,.2246080893e-1,.3569788473e-1,0,0,0,0,0,0,0,0,0,.4633182242
.1322017382,.5042254042e-1,.2102162617,.1645568583e-1,.3686137745e-1,.551841068e-3,.4298831664e-2,.9500035452e-4,.1174533580e-2,.3131857066e-3,.2147272346e-2,.1387227545e-3,.1012786123e-1,.2873133204e-2,.5321220145
.1236605793,.3497683726e-1,.1626678411,.1182678754e-1,.3614045925e-1,.902255133e-3,.8507174337e-2,.4314669655e-3,.4304294162e-2,.540559642e-3,.7431394679e-2,.695695977e-3,.2277370113e-1,.5035511214e-2,.5801054423
.8333333332e-1,.8333333332e-1,.3750000000,.4166666668e-1,.4166666668e-1,0,0,0,0,0,0,0,0,0,.3750000000
.1048164226,.5577488373e-1,.2669347976,.3320338214e-1,.5620531151e-1,0,0,0,0,0,0,0,0,0,.4830652024
.1023916887,.3761990988e-1,.2021970258,.2363210835e-1,.5700195672e-1,.956189581e-3,.6517396677e-2,.4981372991e-4,.1348140144e-2,.4460063899e-3,.2416921733e-2,.1539230315e-3,.9636119057e-2,.1573918301e-2,.5540588817
.9249110401e-1,.2475813481e-1,.1500460490,.1595275954e-1,.5341914962e-1,.1598033755e-2,.1387760393e-1,.469610224e-3,.6933591237e-2,.905980927e-3,.9574485294e-2,.771797128e-3,.2159867402e-1,.2947617679e-2,.6046554090
.6250000000e-1,.6250000000e-1,.3750000000,.6250000000e-1,.6250000000e-1,0,0,0,0,0,0,0,0,0,.3750000000
.8202970714e-1,.4297029286e-1,.2578217570,.4297029286e-1,.8202970714e-1,0,0,0,0,0,0,0,0,0,.4921782430
.7926712680e-1,.2835230523e-1,.1919514601,.2835230523e-1,.7926712680e-1,.1498065278e-2,.9564422618e-2,.1206316024e-3,.2229275876e-2,.5281566774e-3,.2229275876e-2,.1206316024e-3,.9564422613e-2,.1498065278e-2,.5654567284
.7103430956e-1,.1792190742e-1,.1372937301,.1792190742e-1,.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.6165840372
.3437500000,.1406250000,.1406250000,0,0,0,0,0,0,0,0,0,.1562500000e-1,.1562500000e-1,.3437500000
.3645833333,.1093750000,.1093750000,0,0,0,0,0,0,0,0,0,.2604166668e-1,.2604166668e-1,.3645833333
.3750000000,.8333333332e-1,.8333333332e-1,0,0,0,0,0,0,0,0,0,.4166666668e-1,.4166666668e-1,.3750000000
.3750000000,.6250000000e-1,.6250000000e-1,0,0,0,0,0,0,0,0,0,.6250000000e-1,.6250000000e-1,.3750000000
.2659539922,.1001005491,.1674798901,0,0,0,0,0,0,0,0,0,.2164655685e-1,.1415996340e-1,.4306590482
.2719238028,.7367917240e-1,.1329201069,0,0,0,0,0,0,0,0,0,.3569788473e-1,.2246080893e-1,.4633182242
.2669347977,.5577488373e-1,.1048164226,0,0,0,0,0,0,0,0,0,.5620531151e-1,.3320338214e-1,.4830652024
.2578217570,.4297029286e-1,.8202970714e-1,0,0,0,0,0,0,0,0,0,.8202970714e-1,.4297029286e-1,.4921782430
.2103920234,.7264804440e-1,.1713847616,.3850407762e-2,.9430884436e-2,.1032382564e-3,.1568372375e-2,.1966618536e-3,.8374985433e-3,.8756917760e-4,.2644152032e-2,.3097974131e-3,.2279764253e-1,.1064168407e-1,.4931072618
.2102162617,.5042254042e-1,.1322017381,.2873133204e-2,.1012786123e-1,.1387227545e-3,.2147272346e-2,.3131857066e-3,.1174533580e-2,.950003545e-4,.4298831664e-2,.551841068e-3,.3686137744e-1,.1645568583e-1,.5321220145
.2021970257,.3761990988e-1,.1023916887,.1573918301e-2,.9636119058e-2,.1539230315e-3,.2416921733e-2,.4460063899e-3,.1348140144e-2,.4981372994e-4,.6517396676e-2,.956189581e-3,.5700195672e-1,.2363210835e-1,.5540588817
.1919514601,.2835230523e-1,.7926712680e-1,.1498065278e-2,.9564422618e-2,.1206316024e-3,.2229275876e-2,.5281566774e-3,.2229275876e-2,.1206316024e-3,.9564422613e-2,.1498065278e-2,.7926712680e-1,.2835230523e-1,.5654567282
.1670263014,.5381244084e-1,.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.2278567183e-1,.7838597644e-2,.5366063523
.1626678411,.3497683726e-1,.1236605793,.5035511214e-2,.2277370113e-1,.695695977e-3,.7431394679e-2,.540559642e-3,.4304294162e-2,.4314669655e-3,.8507174337e-2,.902255133e-3,.3614045925e-1,.1182678754e-1,.5801054422
.1500460490,.2475813481e-1,.9249110401e-1,.2947617679e-2,.2159867403e-1,.771797128e-3,.9574485294e-2,.905980927e-3,.6933591237e-2,.469610224e-3,.1387760393e-1,.1598033755e-2,.5341914962e-1,.1595275954e-1,.6046554090
.1372937301,.1792190742e-1,.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.7103430956e-1,.1792190742e-1,.6165840373
.1670263014,.5381244084e-1,.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.2278567183e-1,.7838597644e-2,.5366063523
.1626678411,.3497683726e-1,.1236605793,.5035511214e-2,.2277370113e-1,.695695977e-3,.7431394679e-2,.540559642e-3,.4304294162e-2,.4314669655e-3,.8507174337e-2,.902255133e-3,.3614045925e-1,.1182678754e-1,.5801054422
.1500460490,.2475813481e-1,.9249110401e-1,.2947617679e-2,.2159867403e-1,.771797128e-3,.9574485294e-2,.905980927e-3,.6933591237e-2,.469610224e-3,.1387760393e-1,.1598033755e-2,.5341914962e-1,.1595275954e-1,.6046554090
.1372937301,.1792190742e-1,.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.7103430956e-1,.1792190742e-1,.6165840373
.1236605793,.3497683726e-1,.1626678411,.1182678754e-1,.3614045925e-1,.902255133e-3,.8507174337e-2,.4314669655e-3,.4304294162e-2,.540559642e-3,.7431394679e-2,.695695977e-3,.2277370113e-1,.5035511214e-2,.5801054423
.1151194204,.1953113410e-1,.1151194204,.7197889229e-2,.3541954104e-1,.1252669200e-2,.1271551702e-1,.767933577e-3,.7434054742e-2,.767933577e-3,.1271551702e-1,.1252669200e-2,.3541954104e-1,.7197889229e-2,.6280888703
.9789507216e-1,.1189635975e-1,.8259051927e-1,.4321317054e-2,.3356122899e-1,.1389671223e-2,.1673204886e-1,.1365955466e-2,.1251904235e-1,.889406718e-3,.2123781118e-1,.2239877929e-2,.4983634251e-1,.8273410716e-2,.6552519360
.8263599998e-1,.749150960e-2,.6280149232e-1,.3519123935e-2,.3088657506e-1,.1425131599e-2,.1794561546e-1,.1513758072e-2,.1794561546e-1,.1425131599e-2,.3088657506e-1,.3519123935e-2,.6280149232e-1,.749150960e-2,.6677113460
.9249110401e-1,.2475813481e-1,.1500460490,.1595275954e-1,.5341914962e-1,.1598033755e-2,.1387760393e-1,.469610224e-3,.6933591237e-2,.905980927e-3,.9574485294e-2,.771797128e-3,.2159867402e-1,.2947617679e-2,.6046554090
.8259051927e-1,.1189635975e-1,.9789507216e-1,.8273410716e-2,.4983634251e-1,.2239877929e-2,.2123781118e-1,.889406718e-3,.1251904235e-1,.1365955466e-2,.1673204886e-1,.1389671224e-2,.3356122899e-1,.4321317054e-2,.6552519360
.6916327110e-1,.695982279e-2,.6916327110e-1,.504263650e-2,.4512761885e-1,.2263514166e-2,.2567418710e-1,.1563587229e-2,.2077061767e-1,.1563587229e-2,.2567418710e-1,.2263514166e-2,.4512761885e-1,.504263650e-2,.6745999295
.5756513756e-1,.475509064e-2,.5186606605e-1,.3702407446e-2,.3906036859e-1,.2389732979e-2,.2879099657e-1,.1805537877e-2,.2879099657e-1,.2389732979e-2,.3906036859e-1,.3702407446e-2,.5186606605e-1,.475509064e-2,.6795000001
.7103430956e-1,.1792190742e-1,.1372937301,.1792190742e-1,.7103430956e-1,.2508594607e-2,.2022549884e-1,.772881602e-3,.1008744568e-1,.1020957375e-2,.1008744568e-1,.772881602e-3,.2022549884e-1,.2508594607e-2,.6165840372
.6280149232e-1,.749150960e-2,.8263599998e-1,.749150960e-2,.6280149232e-1,.3519123935e-2,.3088657506e-1,.1425131599e-2,.1794561546e-1,.1513758072e-2,.1794561546e-1,.1425131599e-2,.3088657506e-1,.3519123935e-2,.6677113461
.5186606605e-1,.475509064e-2,.5756513756e-1,.475509064e-2,.5186606605e-1,.3702407446e-2,.3906036859e-1,.2389732979e-2,.2879099657e-1,.1805537877e-2,.2879099657e-1,.2389732979e-2,.3906036859e-1,.3702407446e-2,.6795000002
.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.4242857142e-1,.3357142852e-2,.6794999995
0,0,.2500000000,.2500000000,.2500000000,0,0,0,0,0,0,0,0,0,.2500000000
0,0,.2916666667,.2083333333,.2083333333,0,0,0,0,0,0,0,0,0,.2916666667
.5208333332e-2,.5208333332e-2,.3229166667,.1718750000,.1718750000,0,0,0,0,0,0,0,0,0,.3229166667
.1562500000e-1,.1562500000e-1,.3437500000,.1406250000,.1406250000,0,0,0,0,0,0,0,0,0,.3437500000
0,0,.2083333333,.2083333333,.2916666667,0,0,0,0,0,0,0,0,0,.2916666667
0,0,.2430555556,.1614603905,.2430555556,0,0,0,0,0,0,0,0,0,.3524284985
.7595228970e-2,.5859117858e-2,.2599841818,.1265219258,.2020396734,0,0,0,0,0,0,0,0,0,.3979998723
.2164655685e-1,.1415996340e-1,.2659539922,.1001005491,.1674798901,0,0,0,0,0,0,0,0,0,.4306590482
0,0,.1718750000,.1718750000,.3229166667,.5208333332e-2,.5208333332e-2,0,0,0,0,0,0,0,.3229166667
0,0,.2020396734,.1265219258,.2599841818,.5859117858e-2,.7595228970e-2,0,0,0,0,0,0,0,.3979998723
.8733907641e-2,.4827682318e-2,.2105677852,.9487354838e-1,.2105677852,.4827682319e-2,.8733907641e-2,.677537582e-4,.9894724018e-3,.801380007e-4,.5004635076e-3,.801380007e-4,.9894724025e-3,.677537582e-4,.4540925095
.2279764253e-1,.1064168407e-1,.2103920234,.7264804440e-1,.1713847616,.3850407762e-2,.9430884436e-2,.1032382564e-3,.1568372375e-2,.1966618536e-3,.8374985433e-3,.8756917760e-4,.2644152032e-2,.3097974131e-3,.4931072618
0,0,.1406250000,.1406250000,.3437500000,.1562500000e-1,.1562500000e-1,0,0,0,0,0,0,0,.3437500000
0,0,.1674798901,.1001005491,.2659539922,.1415996340e-1,.2164655685e-1,0,0,0,0,0,0,0,.4306590482
.9430884436e-2,.3850407762e-2,.1713847616,.7264804440e-1,.2103920234,.1064168407e-1,.2279764253e-1,.3097974131e-3,.2644152033e-2,.8756917760e-4,.8374985433e-3,.1966618536e-3,.1568372375e-2,.1032382564e-3,.4931072618
.2278567183e-1,.7838597644e-2,.1670263014,.5381244084e-1,.1670263013,.7838597644e-2,.2278567183e-1,.502746694e-3,.5037773355e-2,.3140644093e-3,.2570896352e-2,.3140644093e-3,.5037773355e-2,.502746694e-3,.5366063523
0,0,.1406250000,.1406250000,.3437500000,.1562500000e-1,.1562500000e-1,0,0,0,0,0,0,0,.3437500000
0,0,.1674798901,.1001005491,.2659539922,.1415996340e-1,.2164655685e-1,0,0,0,0,0,0,0,.4306590482
.9430884436e-2,.3850407762e-2,.1713847616,.7264804440e-1,.2103920234,.1064168407e-1,.2279764253e-1,.3097974131e-3,.2644152033e-2,.8756917760e-4,.8374985433e-3,.1966618536e-3,.1568372375e-2,.1032382564e-3,.4931072618
